timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1457708965619,70.6315465162037,12,13,12,1,12,1,1
1457708998980,70.6319326388889,11,13,13,1,11,0,0
1457709079173,70.63286079861112,13,13,13,1,13,0,1
1457709094775,70.63304137731483,13,7,7,2,7,1,1
1457709661108,70.63959615740741,5,11,5,1,5,1,1
1457709684904,70.63987157407408,11,8,8,2,8,0,1
1457709839920,70.64166574074073,1,14,1,1,1,0,1
1457710543319,70.64980693287038,7,8,8,1,7,0,0
1457710551453,70.64990107638889,9,1,1,2,1,0,1
1457710605039,70.65052128472222,13,4,13,1,13,1,1
1457710611637,70.65059765046297,6,2,6,1,6,1,1
1457710666321,70.65123056712963,4,2,2,2,2,1,1
1457710799659,70.65277383101852,6,13,6,1,6,1,1
1457710811574,70.65291173611111,2,2,2,1,2,0,1
1457710884482,70.6537555787037,14,12,14,1,14,1,1
1457710895589,70.65388413194444,12,7,12,1,12,0,1
1457711025590,70.65538877314815,5,6,5,1,5,0,1
1457711031932,70.65546217592593,7,12,12,1,7,0,0
1457711909959,70.66562452546296,6,9,9,2,9,0,1
1457711914765,70.66568015046296,6,7,6,1,6,0,1
1457711924497,70.66579278935185,7,3,7,1,7,0,1
1457711931964,70.66587921296296,5,6,5,1,5,0,1
1457712054978,70.66730298611111,11,9,9,2,9,1,1
1457712118339,70.66803633101851,11,7,11,1,11,1,1
1457712124773,70.66811079861111,7,11,11,2,11,0,1
1457712182226,70.66877576388889,3,13,13,2,13,0,1
1457712184951,70.66880730324074,11,4,11,1,11,0,1
1457712193908,70.66891097222222,4,10,10,1,4,0,0
1457712223097,70.66924880787037,8,12,8,1,8,0,1
1457714009750,70.68992766203704,9,4,4,2,4,1,1
1457714011817,70.68995158564815,11,10,11,1,11,0,1
1457714094781,70.69091181712963,7,8,8,1,7,0,0
1457714495450,70.69554918981481,10,5,10,1,10,1,1
1457714808292,70.6991700462963,12,4,4,1,12,1,0
1457715016854,70.70158395833333,5,14,14,2,14,1,1
1457715120056,70.70277842592593,7,11,7,1,7,1,1
1457715125721,70.70284399305555,3,1,1,2,1,0,1
1457716075015,70.71383119212963,11,4,4,2,4,1,1
1457716583163,70.71971253472222,14,13,13,2,13,0,1
1457948089755,73.39918697916667,13,8,8,2,8,0,1
1457948136467,73.39972762731482,8,9,9,2,9,1,1
1457948235557,73.40087450231482,6,13,6,1,6,1,1
1457948267944,73.40124935185186,7,5,7,1,7,1,1
1457948355526,73.4022630324074,5,4,4,2,4,0,1
1457948358024,73.40229194444444,5,4,5,1,5,1,1
1457948360952,73.40232583333332,11,9,9,2,9,0,1
1457948403303,73.40281600694445,4,2,2,2,2,1,1
1457948483283,73.40374170138888,14,7,7,2,7,1,1
1457948488309,73.40379987268518,8,9,8,1,8,1,1
1457948509907,73.40404984953703,14,9,14,1,14,1,1
1457948516295,73.40412378472222,5,7,7,1,5,0,0
1457948560989,73.40464107638888,6,3,6,1,6,0,1
1457948883207,73.40837045138889,11,14,14,2,14,1,1
1457948896364,73.40852273148148,4,9,4,1,4,1,1
1457948939110,73.40901747685186,1,14,1,1,1,0,1
1457948941635,73.40904670138889,8,3,3,2,3,1,1
1457948963836,73.4093036574074,9,13,9,1,9,1,1
1457949031349,73.41008505787038,4,5,5,2,5,0,1
1457949070785,73.41054149305556,12,2,2,1,12,1,0
1457949393767,73.41427971064815,9,14,9,1,9,1,1
1457949468089,73.41513991898148,8,13,13,2,13,1,1
1457950537420,73.42751643518518,2,6,6,2,6,0,1
1457950591843,73.42814633101852,10,4,10,1,10,0,1
1457950619570,73.42846724537037,9,7,7,1,9,1,0
1457951060036,73.43356523148148,14,9,14,1,14,0,1
1457951065180,73.43362476851851,13,2,13,1,13,0,1
1457951103736,73.43407101851851,2,7,2,2,7,0,0
1457951325591,73.43663878472222,2,1,2,2,1,1,0
1457952150542,73.4461868287037,14,8,8,2,8,0,1
1457952173408,73.44645148148147,5,1,5,1,5,0,1
1457954513981,73.47354144675926,6,13,13,2,13,0,1
1457954558871,73.47406100694445,3,10,3,1,3,1,1
1457954583724,73.47434865740742,11,13,13,2,13,1,1
1457954604431,73.47458832175926,2,3,2,1,2,1,1
1457954606503,73.47461230324073,12,8,8,2,8,0,1
1457954622780,73.47480069444445,2,6,2,1,2,0,1
1457954673322,73.4753856712963,1,12,1,1,1,1,1
1457954675516,73.4754110648148,14,11,14,1,14,1,1
1457954731651,73.47606077546295,12,9,12,1,12,1,1
1457954791859,73.47675762731481,14,11,11,2,11,0,1
1457954835081,73.47725788194445,7,12,12,2,12,0,1
1457954921506,73.4782581712963,12,2,12,1,12,1,1
1457955213507,73.4816378125,14,5,5,2,5,0,1
1457955216512,73.48167259259259,11,7,7,2,7,0,1
1457955221879,73.48173471064814,6,7,6,1,6,0,1
1457955239303,73.48193637731482,12,14,14,2,14,0,1
1457955482220,73.48474791666666,3,12,3,1,3,0,1
1457955781572,73.48821263888888,11,12,11,1,11,0,1
1457955794572,73.48836310185185,9,11,9,1,9,1,1
1457955936031,73.4900003587963,3,5,5,2,5,0,1
1457955938627,73.4900304050926,9,5,5,2,5,1,1
1457956019284,73.49096393518518,3,1,3,1,3,1,1
1457956036337,73.49116130787037,3,6,6,2,6,0,1
1457956073082,73.49158659722222,11,11,11,2,11,0,1
1457956582041,73.49747732638889,5,12,12,2,12,0,1
1457956710186,73.4989604861111,10,10,10,1,10,1,1
1457956712867,73.4989915162037,7,3,7,1,7,1,1
1457956821876,73.50025319444444,1,6,1,1,1,1,1
1457956879027,73.50091466435185,14,5,5,2,5,0,1
1457957261482,73.50534122685185,4,8,8,2,8,1,1
1457957433205,73.50732876157407,4,14,14,2,14,1,1
1457957519842,73.50833150462964,13,13,13,1,13,0,1
1457957525050,73.5083917824074,12,2,12,1,12,1,1
1457957619587,73.50948596064815,8,12,8,1,8,0,1
1457957757453,73.51108163194444,9,12,9,2,12,1,0
1457957894889,73.5126723263889,5,8,8,1,5,0,0
1457958420468,73.51875541666666,2,3,2,1,2,0,1
1457958447385,73.51906695601852,13,1,1,2,1,0,1
1457958453666,73.51913965277778,6,11,6,1,6,1,1
1457958455808,73.51916444444444,13,11,13,1,13,1,1
1457958460432,73.51921796296297,12,8,8,2,8,0,1
1457958467147,73.51929568287036,3,4,4,2,4,0,1
1457958478144,73.51942296296296,5,1,5,1,5,0,1
1457958532266,73.520049375,12,10,12,1,12,1,1
1457958653599,73.52145369212964,10,13,10,1,10,0,1
1457958658797,73.52151385416667,2,9,9,2,9,1,1
1457958665398,73.52159025462963,7,11,7,1,7,1,1
1457958753469,73.52260959490741,12,12,12,1,12,0,1
1457958755821,73.52263681712964,9,12,12,2,12,0,1
1457958758263,73.52266508101852,11,12,12,2,12,0,1
1457958760500,73.52269097222222,8,13,8,1,8,1,1
1457958836307,73.52356836805555,11,5,5,2,5,1,1
1457958844573,73.52366403935186,12,6,12,1,12,1,1
1457958847158,73.52369395833333,2,4,4,2,4,0,1
1457958917889,73.52451260416667,3,3,3,1,3,0,1
1457959045948,73.52599476851852,7,4,4,2,4,0,1
1457959147554,73.52717076388889,13,5,13,1,13,0,1
1457959423934,73.53036960648149,10,6,6,2,6,1,1
1457959492329,73.53116121527778,6,7,6,1,6,1,1
1457959494705,73.53118871527778,12,5,12,1,12,0,1
1457959701065,73.53357714120371,7,1,1,2,1,0,1
1457959704894,73.53362145833334,9,5,9,1,9,1,1
1457959798866,73.53470909722223,12,8,12,1,12,0,1
1457959805648,73.5347875925926,3,13,13,2,13,0,1
1457959808173,73.53481681712964,14,6,14,1,14,0,1
1457960092968,73.53811305555556,8,8,8,1,8,0,1
1457960326330,73.54081400462962,10,8,10,2,8,1,0
1457960352583,73.5411178587963,2,7,7,2,7,1,1
1457960719671,73.5453665625,10,4,4,2,4,0,1
1457961461050,73.55394733796297,13,7,13,1,13,0,1
1457961463133,73.55397144675926,7,10,7,1,7,0,1
1457962792762,73.5693606712963,3,13,3,1,3,0,1
1457963019828,73.57198875,9,8,8,2,8,0,1
1457963459617,73.57707890046296,6,10,6,1,6,0,1
1457963653497,73.57932288194445,3,6,3,1,3,0,1
1457963658963,73.57938614583334,3,12,3,1,3,1,1
1457963705698,73.57992706018518,2,8,8,2,8,1,1
1457963974349,73.58303644675927,6,5,5,1,6,1,0
1457963980693,73.58310987268518,10,3,10,1,10,1,1
1457963987550,73.58318923611111,5,12,5,1,5,0,1
1457963996195,73.58328929398148,2,8,2,1,2,0,1
1457964074873,73.58419991898148,6,11,6,1,6,1,1
1457964722256,73.59169277777778,7,5,7,1,7,0,1
1457964785312,73.5924225925926,12,8,12,1,12,0,1
1457964798733,73.59257792824074,6,12,6,1,6,0,1
1457964911434,73.59388233796297,13,8,13,1,13,0,1
1457964940010,73.5942130787037,11,6,11,1,11,1,1
1457964942208,73.59423851851851,6,13,6,1,6,1,1
1457964944320,73.59426296296297,4,12,4,1,4,0,1
1457965010879,73.59503332175926,9,3,9,1,9,0,1
1457965466919,73.6003115625,12,6,6,2,6,0,1
1457965499159,73.60068471064815,7,5,7,1,7,0,1
1457965501335,73.60070989583333,4,11,11,2,11,1,1
1457966667727,73.61420980324074,3,9,9,2,9,1,1
1457966760155,73.61527957175926,3,13,13,2,13,1,1
1457966775996,73.61546291666667,4,11,11,1,4,0,0
1457967121818,73.61946548611111,4,3,4,1,4,1,1
1457967182797,73.62017126157407,9,4,4,2,4,1,1
1457967311199,73.62165739583334,10,12,12,1,10,0,0
1457967325587,73.62182392361112,11,13,11,1,11,0,1
1457967467234,73.62346335648148,8,2,2,2,2,0,1
1457967557579,73.6245090162037,9,11,9,1,9,0,1
1457967667123,73.62577688657407,2,8,2,1,2,1,1
1457967837114,73.627744375,5,14,5,1,5,0,1
1457967845051,73.62783623842593,14,9,14,2,9,0,0
1457967880978,73.62825206018519,2,14,14,2,14,0,1
1458038090064,74.44085722222222,5,11,5,1,5,0,1
1458038460448,74.44514407407408,9,13,13,2,13,0,1
1458038584657,74.44658167824073,6,13,6,1,6,0,1
1458038590818,74.4466529861111,5,12,5,1,5,1,1
1458038681687,74.44770471064815,3,12,12,2,12,0,1
1458039050614,74.45197469907407,5,11,5,1,5,0,1
1458039053205,74.45200468750001,6,2,6,1,6,1,1
1458039127592,74.45286564814815,3,1,1,2,1,1,1
1458039227212,74.45401865740742,9,9,9,1,9,0,1
1458039236222,74.45412293981481,1,2,1,1,1,1,1
1458039350932,74.45545060185185,9,1,1,1,9,1,0
1458039470726,74.45683710648147,12,1,1,2,1,1,1
1458039978001,74.46270834490741,7,1,1,2,1,1,1
1458040055349,74.46360357638889,14,10,10,2,10,0,1
1458040086037,74.46395876157406,11,7,7,1,11,1,0
1458040303266,74.46647298611111,2,6,6,2,6,1,1
1458040305403,74.46649771990741,12,12,12,2,12,1,1
1458043586751,74.50447628472223,2,5,5,2,5,1,1
1458043818522,74.50715881944444,6,3,6,1,6,1,1
1458043971332,74.5089274537037,2,11,2,2,11,1,0
1458043980852,74.50903763888888,10,3,3,2,3,1,1
1458043987149,74.50911052083333,11,13,13,2,13,0,1
1458043989389,74.50913644675927,3,5,5,2,5,0,1
1458044041572,74.50974041666666,12,2,2,2,2,0,1
1458044043654,74.5097645138889,10,5,10,1,10,1,1
1458044078537,74.51016825231481,4,4,4,1,4,0,1
1458044084802,74.51024076388889,11,9,9,2,9,0,1
1458044268985,74.51237251157407,6,11,6,1,6,1,1
1458044438094,74.51432979166667,5,1,1,2,1,0,1
1458044613235,74.51635688657407,11,13,13,2,13,0,1
1458044627150,74.51651793981482,5,12,5,1,5,0,1
1458044660501,74.51690394675926,13,12,12,2,12,1,1
1458044726806,74.51767136574074,3,2,3,2,2,0,0
1458044755390,74.51800219907408,4,14,14,2,14,0,1
1458044895505,74.51962390046296,12,13,12,1,12,1,1
1458044945357,74.5202008912037,11,10,11,1,11,0,1
1458044952554,74.52028418981482,4,2,2,2,2,1,1
1458044960821,74.5203798726852,3,7,3,1,3,0,1
1458045001759,74.52085369212962,14,13,13,2,13,0,1
1458045030104,74.52118175925926,12,8,12,1,12,0,1
1458045091774,74.52189553240741,4,2,4,1,4,0,1
1458045097731,74.52196447916667,8,10,10,1,8,1,0
1458045103121,74.52202686342594,8,7,7,2,7,0,1
1458045197906,74.52312391203704,12,14,12,2,14,0,0
1458045209282,74.5232555787037,14,6,6,2,6,1,1
1458045231433,74.52351195601852,13,3,13,1,13,0,1
1458045265400,74.5239050925926,9,12,9,1,9,0,1
1458045279597,74.52406940972222,5,6,5,1,5,1,1
1458045328038,74.52463006944444,5,6,5,1,5,1,1
1458045331307,74.5246679050926,3,8,3,1,3,1,1
1458045350481,74.52488982638889,8,6,8,1,8,0,1
1458045456591,74.52611795138888,3,8,3,1,3,0,1
1458045525751,74.52691841435185,5,3,5,1,5,1,1
1458045674824,74.5286437962963,6,5,5,2,5,0,1
1458045676821,74.52866690972223,11,9,9,2,9,0,1
1458045679321,74.52869584490742,14,12,14,1,14,0,1
1458046682121,74.5403023263889,12,3,12,1,12,1,1
1458046733981,74.54090255787037,5,8,8,2,8,0,1
1458047121561,74.5453884375,4,11,4,1,4,0,1
1458047164266,74.54588270833334,8,12,12,2,12,1,1
1458047169194,74.54593974537038,9,13,13,2,13,1,1
1458047375030,74.54832210648148,10,7,10,1,10,0,1
1458047439129,74.54906399305555,11,8,8,2,8,0,1
1458048130245,74.55706302083334,9,1,1,2,1,1,1
1458048132520,74.55708935185184,11,7,7,2,7,1,1
1458048134946,74.55711743055556,12,11,11,2,11,1,1
1458048726004,74.56395837962963,13,6,6,2,6,1,1
1458048728498,74.56398724537037,7,3,3,2,3,0,1
1458048881567,74.5657588773148,8,12,8,1,8,1,1
1458049091063,74.56818359953704,4,13,13,2,13,1,1
1458049408585,74.57185862268518,3,5,5,2,5,1,1
1458050089199,74.57973609953704,12,9,9,2,9,0,1
1458050217686,74.5812232175926,10,7,7,2,7,0,1
1458050599245,74.58563940972222,1,11,1,1,1,0,1
1458050921073,74.58936427083333,5,14,5,1,5,0,1
1458051325205,74.59404172453704,4,11,4,1,4,1,1
1458051408320,74.59500370370371,5,10,10,2,10,0,1
1458051415040,74.59508148148149,9,2,2,2,2,1,1
1458051419921,74.59513797453704,9,3,9,1,9,0,1
1458051552144,74.59666833333334,6,7,7,2,7,0,1
1458051554382,74.59669423611112,4,5,4,1,4,1,1
1458052620149,74.60902950231481,11,7,7,2,7,0,1
1458052734443,74.61035234953704,8,2,8,1,8,1,1
1458052736370,74.61037465277778,7,6,6,2,6,0,1
1458052751725,74.61055237268518,6,4,6,1,6,1,1
1458052805594,74.61117585648148,9,1,9,1,9,1,1
1458052811076,74.61123930555556,1,8,1,1,1,0,1
1458052829435,74.61145179398147,13,14,13,1,13,0,1
1458052836648,74.61153527777778,8,10,10,2,10,0,1
1458052844144,74.61162203703704,2,14,2,1,2,1,1
1458052849199,74.61168054398148,10,5,5,2,5,1,1
1458052860481,74.61181112268518,13,7,13,1,13,0,1
1458052873271,74.61195915509259,3,7,3,1,3,1,1
1458053113024,74.61473407407408,13,1,13,1,13,0,1
1458053130208,74.61493296296295,10,7,7,2,7,1,1
1458053132292,74.61495708333334,13,12,13,1,13,1,1
1458053139342,74.61503868055556,10,10,10,1,10,0,1
1458053155235,74.61522262731482,4,12,12,2,12,0,1
1458053167061,74.61535950231482,12,5,5,2,5,0,1
1458053169316,74.61538560185184,14,4,14,1,14,1,1
1458053177498,74.61548030092592,14,7,7,2,7,0,1
1458053186290,74.61558206018519,6,1,6,1,6,0,1
1458053218350,74.61595312499999,1,13,1,1,1,0,1
1458053260689,74.61644315972222,6,12,6,1,6,1,1
1458053264734,74.61648997685185,7,14,7,1,7,0,1
1458053296231,74.61685452546295,5,14,14,2,14,1,1
1458053362817,74.61762519675926,12,6,6,2,6,1,1
1458053365269,74.61765357638889,11,9,11,1,11,0,1
1458053365305,74.61765399305555,2,14,14,2,14,1,1
1458053368477,74.61769070601852,13,3,13,1,13,0,1
1458053375668,74.61777393518518,10,6,6,2,6,1,1
1458053481613,74.61900015046297,1,9,1,1,1,1,1
1458053490031,74.61909758101852,10,9,10,1,10,0,1
1458053498186,74.61919196759258,9,2,2,2,2,1,1
1458053510651,74.61933623842592,9,1,9,1,9,0,1
1458053624656,74.62065574074074,2,10,2,1,2,1,1
1458053634151,74.62076563657406,13,5,13,1,13,1,1
1458053638211,74.62081262731482,10,1,1,2,1,0,1
1458053864605,74.62343292824075,14,12,14,1,14,1,1
1458054495963,74.63074031250001,12,10,10,1,12,1,0
1458054507771,74.63087697916666,8,3,3,2,3,0,1
1458054510268,74.63090587962964,9,8,8,2,8,1,1
1458055854335,74.64646221064815,12,14,12,1,12,0,1
1458055973351,74.64783971064814,13,6,6,2,6,1,1
1458056027709,74.64846885416667,5,12,5,1,5,1,1
1458056029701,74.64849190972222,10,11,10,1,10,0,1
1458056376113,74.65250130787037,3,13,3,1,3,1,1
1458056385443,74.65260929398148,12,7,7,2,7,0,1
1458056545129,74.65445751157407,1,9,1,1,1,0,1
1458056547970,74.65449039351851,4,2,2,2,2,0,1
1458056740248,74.65671583333332,6,13,13,2,13,1,1
1458056845453,74.6579334837963,12,5,5,2,5,1,1
1458057125886,74.66117923611111,14,11,14,1,14,0,1
1458057381738,74.66414048611111,1,13,1,1,1,0,1
1458057825391,74.6692753587963,13,14,13,1,13,1,1
1458057829488,74.66932277777778,13,2,2,2,2,1,1
1458057832218,74.669354375,2,5,5,2,5,1,1
1458057843447,74.66948434027778,1,7,1,1,1,1,1
1458057970138,74.6709506712963,1,7,1,1,1,0,1
1458058402355,74.67595318287037,8,13,13,2,13,1,1
1458127180669,75.4719984837963,5,13,13,2,13,1,1
1458127864992,75.47991888888889,13,11,11,2,11,0,1
1458127871893,75.47999876157408,1,3,1,1,1,0,1
1458127875450,75.48003993055556,4,13,13,2,13,1,1
1458127928515,75.48065410879629,9,4,4,1,9,0,0
1458128219215,75.48401869212962,1,7,1,1,1,1,1
1458128292417,75.4848659375,9,5,5,2,5,0,1
1458128381007,75.48589128472223,3,4,3,1,3,0,1
1458128392999,75.48603008101851,3,3,3,2,3,1,1
1458128457947,75.48678179398148,2,9,9,2,9,0,1
1458128468199,75.48690045138889,6,5,6,1,6,0,1
1458128492366,75.48718016203703,5,9,5,1,5,1,1
1458128649206,75.48899543981481,6,7,7,1,6,1,0
1458128655257,75.48906547453704,6,4,4,2,4,1,1
1458128734663,75.48998452546296,8,2,2,2,2,1,1
1458128779182,75.49049979166666,14,6,14,1,14,1,1
1458128781133,75.49052237268519,7,9,9,1,7,1,0
1458128806654,75.49081775462963,11,9,11,2,9,1,0
1458128837554,75.49117539351852,7,13,13,2,13,0,1
1458128850877,75.49132959490741,14,5,5,2,5,0,1
1458128862446,75.49146349537038,5,7,7,2,7,1,1
1458128873003,75.49158568287037,5,13,5,1,5,0,1
1458128900027,75.49189846064814,5,1,1,2,1,0,1
1458128905337,75.49195991898148,8,1,1,2,1,1,1
1458128927087,75.49221165509259,13,12,13,1,13,1,1
1458128997165,75.49302274305556,3,2,3,1,3,0,1
1458129035862,75.493470625,5,8,5,1,5,1,1
1458129271941,75.49620302083333,7,3,7,1,7,0,1
1458130070288,75.50544314814815,10,2,2,2,2,1,1
1458130078969,75.50554362268518,14,12,12,2,12,0,1
1458130081263,75.50557017361112,12,9,12,1,12,0,1
1458130175099,75.50665623842593,2,8,2,1,2,0,1
1458130293502,75.50802664351852,5,12,12,2,12,1,1
1458130316626,75.5082942824074,10,11,10,1,10,1,1
1458130318792,75.50831935185185,12,8,8,2,8,0,1
1458130444762,75.50977733796296,2,7,7,2,7,1,1
1458130450092,75.50983902777779,6,7,6,1,6,1,1
1458130454797,75.5098934837963,3,14,3,1,3,1,1
1458130501719,75.51043656249999,9,14,14,2,14,1,1
1458130539811,75.51087744212963,8,10,10,2,10,0,1
1458130545182,75.51093960648149,3,2,2,1,3,0,0
1458130645425,75.51209982638889,3,13,3,1,3,1,1
1458130744443,75.51324586805555,6,13,6,1,6,0,1
1458131404953,75.52089065972221,8,13,8,1,8,0,1
1458131525233,75.52228278935185,7,1,1,2,1,0,1
1458131766587,75.52507623842592,14,8,14,1,14,0,1
1458131776347,75.52518920138888,14,8,14,1,14,1,1
1458131778633,75.52521565972222,14,5,5,2,5,1,1
1458131928239,75.52694721064815,14,7,7,2,7,1,1
1458132122616,75.52919694444445,11,7,7,2,7,1,1
1458132992185,75.53926140046296,12,4,4,2,4,0,1
1458132994531,75.53928855324075,4,8,4,1,4,0,1
1458133435876,75.54439671296296,4,6,6,1,4,1,0
1458133646245,75.54683153935186,2,5,5,2,5,0,1
1458133651882,75.54689678240742,1,13,1,1,1,0,1
1458133883395,75.54957633101851,12,10,10,2,10,0,1
1458133888904,75.5496400925926,14,13,13,2,13,0,1
1458133891328,75.54966814814814,9,9,9,1,9,0,1
1458133904797,75.54982403935186,14,8,14,1,14,1,1
1458133952891,75.55038068287037,10,11,11,2,11,1,1
1458134145511,75.55261008101851,7,14,14,2,14,1,1
1458134745539,75.55955484953704,8,9,8,1,8,1,1
1458135146984,75.5642012037037,6,4,6,1,6,1,1
1458135148939,75.56422383101852,8,4,8,1,8,0,1
1458135151646,75.56425516203703,3,7,7,1,3,0,0
1458136416604,75.57889587962963,2,6,6,2,6,1,1
1458136656488,75.58167231481481,4,5,5,2,5,0,1
1458136857633,75.58400038194445,2,7,7,2,7,1,1
1458137095963,75.58675883101853,12,4,4,2,4,0,1
1458137904025,75.59611140046297,14,3,14,1,14,0,1
1458138591785,75.60407158564816,8,3,8,1,8,0,1
1458138593971,75.60409688657407,2,3,2,1,2,0,1
1458138596927,75.60413109953704,11,3,3,2,3,0,1
1458138687002,75.60517363425926,3,13,13,2,13,0,1
1458138875990,75.60736099537037,14,7,7,2,7,0,1
1458139111425,75.6100859375,9,6,9,1,9,0,1
1458139352818,75.61287983796296,7,9,9,2,9,0,1
1458139355575,75.61291174768519,4,7,7,2,7,1,1
1458139596521,75.61570047453704,8,5,8,1,8,1,1
1458139598608,75.61572462962963,11,14,11,1,11,1,1
1458139600587,75.61574753472223,13,3,13,1,13,0,1
1458139945430,75.61973877314814,9,1,1,2,1,1,1
1458141539833,75.63819251157408,6,2,2,2,2,0,1
1458141596722,75.63885094907407,6,14,6,1,6,0,1
1458141853852,75.64182699074074,10,5,5,1,10,1,0
1458141856912,75.6418624074074,11,4,4,2,4,0,1
1458207591243,76.40267642361111,4,9,4,1,4,0,1
1458207614479,76.4029453587963,13,14,14,2,14,0,1
1458207697233,76.40390315972222,6,3,6,1,6,1,1
1458207735385,76.4043447337963,1,4,1,1,1,1,1
1458207787236,76.4049448611111,14,9,9,2,9,0,1
1458207853560,76.40571249999999,6,7,7,2,7,1,1
1458207928096,76.40657518518519,14,1,1,2,1,0,1
1458207930475,76.4066027199074,12,7,7,2,7,1,1
1458207987603,76.40726392361111,13,2,13,1,13,1,1
1458208101817,76.4085858449074,14,13,13,1,14,0,0
1458208214418,76.40988909722222,6,5,6,1,6,1,1
1458208297708,76.41085310185184,5,13,5,1,5,0,1
1458208411545,76.41217065972222,13,9,13,1,13,1,1
1458208686511,76.41535313657407,7,11,7,1,7,1,1
1458208819497,76.41689232638889,2,5,5,2,5,1,1
1458208873507,76.41751744212964,2,2,2,1,2,1,1
1458209474310,76.42447118055556,8,2,2,2,2,0,1
1458209829910,76.4285869212963,3,9,9,2,9,0,1
1458209903901,76.4294432986111,13,4,4,2,4,0,1
1458209983929,76.43036954861111,7,11,7,1,7,1,1
1458211255751,76.44508971064815,4,10,4,1,4,0,1
1458211547849,76.44847047453705,11,11,11,1,11,0,1
1458211755409,76.45087278935185,5,3,3,2,3,0,1
1458212146517,76.45539950231482,14,1,14,1,14,0,1
1458212309581,76.45728681712963,11,4,11,1,11,0,1
1458212369483,76.45798012731481,8,1,1,2,1,0,1
1458212427560,76.45865231481481,5,12,12,1,5,0,0
1458212438384,76.45877759259258,10,4,4,2,4,0,1
1458212470970,76.45915474537037,6,12,6,1,6,0,1
1458212658172,76.46132143518518,9,1,1,2,1,1,1
1458212752627,76.46241466435185,12,5,12,1,12,0,1
1458213209775,76.46770572916667,10,3,3,2,3,0,1
1458213259831,76.46828508101852,6,10,6,1,6,1,1
1458216468438,76.50542173611112,12,8,12,1,12,1,1
1458216593881,76.50687362268519,2,12,2,1,2,0,1
1458216606360,76.50701805555556,2,5,2,1,2,1,1
1458216621326,76.50719127314815,2,11,11,2,11,0,1
1458216625984,76.50724518518518,13,14,14,2,14,0,1
1458216628189,76.50727070601852,5,7,5,1,5,0,1
1458216630552,76.50729805555555,1,7,1,1,1,1,1
1458216635072,76.50735037037036,5,13,5,1,5,1,1
1458216655734,76.50758951388889,7,1,1,2,1,0,1
1458216668393,76.50773603009259,2,5,5,1,2,0,0
1458216686082,76.5079407638889,11,4,4,2,4,1,1
1458216694990,76.50804386574075,13,1,13,1,13,1,1
1458216724420,76.50838449074074,4,13,4,1,4,1,1
1458216785166,76.50908756944445,2,8,8,2,8,1,1
1458216830069,76.5096072800926,5,14,14,2,14,0,1
1458216864304,76.51000351851852,10,6,6,2,6,0,1
1458216943745,76.51092297453704,6,3,6,1,6,1,1
1458216988354,76.51143928240741,4,3,3,2,3,1,1
1458217110211,76.51284966435185,10,13,10,1,10,0,1
1458217152679,76.51334119212963,5,3,5,1,5,0,1
1458217164533,76.5134783912037,10,8,10,1,10,0,1
1458217270698,76.51470715277777,13,11,13,1,13,1,1
1458217897514,76.5219619675926,7,2,2,2,2,1,1
1458217918587,76.52220586805556,5,1,1,2,1,0,1
1458217954102,76.52261692129629,14,13,14,1,14,0,1
1458217985671,76.52298230324074,4,8,4,2,8,1,0
1458218019395,76.52337262731481,3,13,3,1,3,1,1
1458218026592,76.52345592592593,4,13,4,1,4,0,1
1458218068996,76.52394671296297,8,2,8,1,8,0,1
1458218299634,76.52661613425926,4,3,3,2,3,0,1
1458218358158,76.52729349537037,6,14,14,1,6,1,0
1458218373859,76.52747521990742,13,9,9,2,9,0,1
1458218380569,76.52755288194444,11,11,11,1,11,0,1
1458218444828,76.52829662037037,6,7,7,2,7,1,1
1458218604534,76.53014506944444,3,14,3,1,3,1,1
1458218732732,76.5316288425926,14,5,14,1,14,1,1
1458218735770,76.53166400462962,8,11,11,2,11,1,1
1458219345341,76.53871922453703,11,10,11,1,11,0,1
1458219352759,76.53880508101851,14,5,5,2,5,0,1
1458219358816,76.53887518518518,12,7,12,1,12,0,1
1458219966280,76.54590601851852,14,2,2,2,2,1,1
1458219968828,76.54593550925925,5,1,5,2,1,1,0
1458220011732,76.54643208333333,10,11,11,2,11,1,1
1458220168669,76.5482484837963,8,5,5,2,5,1,1
1458220174409,76.54831491898148,5,10,5,1,5,1,1
1458220179143,76.54836971064815,4,11,4,1,4,1,1
1458220377069,76.55066052083333,7,14,7,1,7,1,1
1458221420519,76.56273748842592,2,11,2,1,2,1,1
1458222082355,76.57039762731482,6,3,3,2,3,0,1
1458222084533,76.57042283564815,6,2,2,1,6,0,0
1458222089738,76.5704830787037,14,4,4,2,4,1,1
1458222515762,76.57541391203704,6,11,11,2,11,1,1
1458222833115,76.57908697916668,5,14,14,2,14,0,1
1458222836622,76.57912756944445,12,6,12,1,12,0,1
1458222911655,76.57999600694444,6,2,2,2,2,1,1
1458224094996,76.59369208333334,12,4,12,1,12,1,1
1458224377628,76.59696328703703,12,4,12,1,12,0,1
1458224379592,76.59698601851852,4,8,4,1,4,0,1
1458224493899,76.5983090162037,8,7,7,2,7,0,1
1458224501351,76.5983952662037,14,5,14,1,14,0,1
1458225206988,76.60656236111112,12,10,10,2,10,0,1
1458225690517,76.61215876157408,11,6,6,2,6,1,1
1458225695633,76.61221797453705,9,14,9,1,9,0,1
