timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1486050366000,398.6570138888889,11,10,2,5,10,2,10,0,1
1486050375000,398.65711805555554,11,7,10,12,12,3,10,0,0
1486050386000,398.6572453703704,14,7,9,12,9,2,7,1,0
1486050392000,398.6573148148148,10,7,13,5,13,2,7,1,0
1486050411000,398.65753472222224,4,7,5,14,14,4,14,1,1
1486050450000,398.6579861111111,11,14,4,13,4,2,14,1,0
1486050454000,398.6580324074074,13,3,6,9,6,4,9,0,0
1486050483000,398.65836805555557,6,2,3,8,6,4,8,1,0
1486050517000,398.65876157407405,9,14,7,2,9,2,14,1,0
1486050539000,398.6590162037037,11,12,9,8,9,4,8,1,0
1486050565000,398.65931712962964,2,12,5,11,11,4,11,0,1
1486050624000,398.66,3,6,5,9,6,3,5,0,0
1486050637000,398.660150462963,8,9,6,13,13,4,13,1,1
1486050642000,398.66020833333334,2,8,11,10,2,1,2,1,1
1486050653000,398.66033564814813,13,4,8,14,14,3,8,0,0
1486050670000,398.6605324074074,3,13,5,7,7,3,5,0,0
1486050673000,398.6605671296296,8,12,7,11,12,3,7,0,0
1486050683000,398.66068287037035,6,11,13,14,6,2,11,1,0
1486050759000,398.6615625,7,5,6,12,5,4,12,0,0
1486050771000,398.6617013888889,1,12,8,3,1,3,8,1,0
1486050786000,398.661875,12,3,4,8,3,4,8,1,0
1486050798000,398.6620138888889,11,9,2,3,11,4,3,0,0
1486050817000,398.6622337962963,3,4,9,6,4,2,4,0,1
1486050832000,398.6624074074074,9,12,7,4,12,2,12,1,1
1486050834000,398.66243055555555,3,5,11,8,3,2,5,0,0
1486050880000,398.662962962963,2,3,8,10,2,4,10,0,0
1486050888000,398.66305555555556,11,6,10,9,11,4,9,1,0
1486050892000,398.6631018518519,10,1,13,11,1,4,11,1,0
1486114782000,399.40256944444445,9,6,7,5,6,4,5,0,0
1486114847000,399.40332175925926,9,6,7,13,6,3,7,0,0
1486114883000,399.40373842592595,5,9,3,2,3,2,9,1,0
1486114892000,399.4038425925926,11,5,6,9,9,2,5,1,0
