timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1454075805533,28.581082557870367,2,9,2,1,2,0,1
1454075891269,28.582074872685183,11,8,8,1,11,0,0
1454075911772,28.582312175925924,7,11,11,1,7,0,0
1454075941361,28.582654641203703,2,2,2,2,2,1,1
1454075954460,28.58280625,13,1,1,2,1,0,1
1454075956516,28.582830046296294,11,10,10,1,11,0,0
1454076012131,28.583473738425926,13,1,13,1,13,0,1
1454076025370,28.583626967592593,6,2,2,1,6,1,0
1454076134737,28.584892789351855,13,11,11,1,13,0,0
1454076137646,28.584926458333335,8,12,12,1,8,0,0
1454076165849,28.585252881944445,6,13,13,1,6,0,0
1454076256617,28.5863034375,6,10,10,1,6,1,0
1454076574840,28.58998657407407,4,13,4,1,4,1,1
1454076793188,28.592513750000002,4,8,8,2,8,1,1
1454076794809,28.592532511574074,7,1,7,1,7,0,1
1454076797199,28.592560173611112,14,10,14,1,14,0,1
1454076799245,28.59258385416667,9,13,13,1,9,1,0
1454076804768,28.59264777777778,8,1,1,1,8,1,0
1454076840551,28.59306193287037,5,10,10,1,5,1,0
1454076843810,28.593099652777777,3,11,11,2,11,1,1
1454076846302,28.593128495370372,7,8,7,1,7,0,1
1454076860623,28.593294247685186,11,6,11,1,11,1,1
1454076868291,28.593382997685186,2,5,5,1,2,0,0
1454076890767,28.593643136574073,3,9,3,1,3,1,1
1454076912551,28.593895266203702,12,5,5,2,5,1,1
1454077053664,28.595528518518517,3,1,1,2,1,0,1
1454077078219,28.595812719907407,3,13,13,1,3,0,0
